Date,Scan ID,Release Version,Observation Day,Date Opened,Symbol,Entry Price,Current Price,Unrealized Return %,HC Flag (Entry),Score (Entry)
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-14,CANFINHOME,862.3,885.35,2.67,1,60
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-14,KRBL,366.8,384.95,4.95,1,59
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-14,CERA,6144.0,6448.0,4.95,1,60
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-14,CEATLTD,3334.3,3450.0,3.47,1,60
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-15,OSWALPUMPS,423.25,423.25,0.0,1,59
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-15,DENORA,806.5,806.5,0.0,1,55
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-15,COFORGE,1404.0,1463.3,4.22,0,66
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-15,LTFOODS,379.7,383.0,0.87,1,58
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-15,AVTNPL,72.6,72.6,0.0,1,65
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-16,CHAMBLFERT,489.0,484.2,-0.98,1,63
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-16,JAMNAAUTO,128.1,132.37,3.33,0,67
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-16,WABAG,1756.2,1756.2,0.0,0,65
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-16,NBCC,109.3,111.45,1.97,0,65
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-17,UJJIVANSFB,57.08,57.27,0.33,0,65
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-18,PRESTIGE,1507.9,1497.3,-0.7,0,66
2026-06-20,scan_manual_1781937297_82009a,R1.0,13,2026-06-18,KAJARIACER,1149.2,1170.4,1.84,1,67
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-09,VGL,73.39,73.39,0.0,0,67
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-09,SHANTIGOLD,218.17,218.17,0.0,0,65
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-09,MARSONS,123.67,123.67,0.0,0,68
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-09,AHCL,15.18,15.18,0.0,0,65
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-09,UNIPARTS,640.5,640.5,0.0,0,67
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-11,VISAKAIND,75.15,75.15,0.0,1,55
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-11,POLYCAB,9523.5,10083.0,5.87,1,55
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-12,LUPIN,2276.3,2351.6,3.31,0,67
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-12,NEULANDLAB,16973.0,17345.0,2.19,1,57
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-13,BORORENEW,544.6,598.25,9.85,1,66
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-13,BAJAJ-AUTO,10063.0,10066.0,0.03,0,68
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-13,RBLBANK,365.85,378.85,3.55,0,65
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-13,APTUS,271.7,269.75,-0.72,0,65
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-14,CANFINHOME,862.3,885.35,2.67,1,60
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-14,KRBL,366.8,384.95,4.95,1,59
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-14,CERA,6144.0,6448.0,4.95,1,60
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-14,CEATLTD,3334.3,3450.0,3.47,1,60
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-15,OSWALPUMPS,423.25,423.25,0.0,1,59
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-15,DENORA,806.5,806.5,0.0,1,55
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-15,COFORGE,1404.0,1463.3,4.22,0,66
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-15,LTFOODS,379.7,383.0,0.87,1,58
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-15,AVTNPL,72.6,72.6,0.0,1,65
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-16,CHAMBLFERT,489.0,484.2,-0.98,1,63
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-16,JAMNAAUTO,128.1,132.37,3.33,0,67
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-16,WABAG,1756.2,1756.2,0.0,0,65
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-16,NBCC,109.3,111.45,1.97,0,65
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-17,UJJIVANSFB,57.08,57.27,0.33,0,65
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-18,PRESTIGE,1507.9,1497.3,-0.7,0,66
2026-06-20,scan_manual_1781938706_cc7a6b,R1.0,13,2026-06-18,KAJARIACER,1149.2,1170.4,1.84,1,67
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-09,VGL,73.39,73.39,0.0,0,67
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-09,SHANTIGOLD,218.17,218.17,0.0,0,65
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-09,MARSONS,123.67,123.67,0.0,0,68
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-09,AHCL,15.18,15.18,0.0,0,65
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-09,UNIPARTS,640.5,640.5,0.0,0,67
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-11,VISAKAIND,75.15,75.15,0.0,1,55
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-11,POLYCAB,9523.5,10083.0,5.87,1,55
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-12,LUPIN,2276.3,2351.6,3.31,0,67
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-12,NEULANDLAB,16973.0,17345.0,2.19,1,57
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-13,BORORENEW,544.6,598.25,9.85,1,66
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-13,BAJAJ-AUTO,10063.0,10066.0,0.03,0,68
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-13,RBLBANK,365.85,378.85,3.55,0,65
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-13,APTUS,271.7,269.75,-0.72,0,65
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-14,CANFINHOME,862.3,885.35,2.67,1,60
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-14,KRBL,366.8,384.95,4.95,1,59
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-14,CERA,6144.0,6448.0,4.95,1,60
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-14,CEATLTD,3334.3,3450.0,3.47,1,60
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-15,OSWALPUMPS,423.25,423.25,0.0,1,59
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-15,DENORA,806.5,806.5,0.0,1,55
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-15,COFORGE,1404.0,1463.3,4.22,0,66
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-15,LTFOODS,379.7,383.0,0.87,1,58
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-15,AVTNPL,72.6,72.6,0.0,1,65
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-16,CHAMBLFERT,489.0,484.2,-0.98,1,63
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-16,JAMNAAUTO,128.1,132.37,3.33,0,67
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-16,WABAG,1756.2,1756.2,0.0,0,65
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-16,NBCC,109.3,111.45,1.97,0,65
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-17,UJJIVANSFB,57.08,57.27,0.33,0,65
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-18,PRESTIGE,1507.9,1497.3,-0.7,0,66
2026-06-20,scan_manual_1781954278_c8d16e,R1.0,13,2026-06-18,KAJARIACER,1149.2,1170.4,1.84,1,67
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-09,VGL,73.39,73.39,0.0,0,67
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-09,SHANTIGOLD,218.17,218.17,0.0,0,65
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-09,MARSONS,123.67,123.67,0.0,0,68
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-09,AHCL,15.18,15.18,0.0,0,65
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-09,UNIPARTS,640.5,640.5,0.0,0,67
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-11,VISAKAIND,75.15,75.15,0.0,1,55
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-11,POLYCAB,9523.5,10083.0,5.87,1,55
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-12,LUPIN,2276.3,2351.6,3.31,0,67
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-12,NEULANDLAB,16973.0,17345.0,2.19,1,57
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-13,BORORENEW,544.6,598.25,9.85,1,66
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-13,BAJAJ-AUTO,10063.0,10066.0,0.03,0,68
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-13,RBLBANK,365.85,378.85,3.55,0,65
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-13,APTUS,271.7,269.75,-0.72,0,65
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-14,CANFINHOME,862.3,885.35,2.67,1,60
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-14,KRBL,366.8,384.95,4.95,1,59
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-14,CERA,6144.0,6448.0,4.95,1,60
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-14,CEATLTD,3334.3,3450.0,3.47,1,60
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-15,OSWALPUMPS,423.25,423.25,0.0,1,59
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-15,DENORA,806.5,806.5,0.0,1,55
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-15,COFORGE,1404.0,1463.3,4.22,0,66
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-15,LTFOODS,379.7,383.0,0.87,1,58
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-15,AVTNPL,72.6,72.6,0.0,1,65
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-16,CHAMBLFERT,489.0,484.2,-0.98,1,63
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-16,JAMNAAUTO,128.1,132.37,3.33,0,67
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-16,WABAG,1756.2,1756.2,0.0,0,65
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-16,NBCC,109.3,111.45,1.97,0,65
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-17,UJJIVANSFB,57.08,57.27,0.33,0,65
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-18,PRESTIGE,1507.9,1497.3,-0.7,0,66
2026-06-20,scan_manual_1781966264_a40d5b,R1.0,13,2026-06-18,KAJARIACER,1149.2,1170.4,1.84,1,67
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-09,VGL,73.39,73.39,0.0,0,67
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-09,SHANTIGOLD,218.17,218.17,0.0,0,65
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-09,MARSONS,123.67,123.67,0.0,0,68
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-09,AHCL,15.18,15.18,0.0,0,65
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-09,UNIPARTS,640.5,640.5,0.0,0,67
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-11,VISAKAIND,75.15,75.15,0.0,1,55
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-11,POLYCAB,9523.5,10083.0,5.87,1,55
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-12,LUPIN,2276.3,2351.6,3.31,0,67
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-12,NEULANDLAB,16973.0,17345.0,2.19,1,57
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-13,BORORENEW,544.6,598.25,9.85,1,66
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-13,BAJAJ-AUTO,10063.0,10066.0,0.03,0,68
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-13,RBLBANK,365.85,378.85,3.55,0,65
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-13,APTUS,271.7,269.75,-0.72,0,65
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-14,CANFINHOME,862.3,885.35,2.67,1,60
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-14,KRBL,366.8,384.95,4.95,1,59
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-14,CERA,6144.0,6448.0,4.95,1,60
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-14,CEATLTD,3334.3,3450.0,3.47,1,60
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-15,OSWALPUMPS,423.25,423.25,0.0,1,59
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-15,DENORA,806.5,806.5,0.0,1,55
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-15,COFORGE,1404.0,1463.3,4.22,0,66
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-15,LTFOODS,379.7,383.0,0.87,1,58
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-15,AVTNPL,72.6,72.6,0.0,1,65
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-16,CHAMBLFERT,489.0,484.2,-0.98,1,63
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-16,JAMNAAUTO,128.1,132.37,3.33,0,67
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-16,WABAG,1756.2,1756.2,0.0,0,65
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-16,NBCC,109.3,111.45,1.97,0,65
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-17,UJJIVANSFB,57.08,57.27,0.33,0,65
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-18,PRESTIGE,1507.9,1497.3,-0.7,0,66
2026-06-20,scan_manual_1781967913_8fbd15,R1.0,13,2026-06-18,KAJARIACER,1149.2,1170.4,1.84,1,67
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-09,VGL,73.39,73.39,0.0,0,67
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-09,SHANTIGOLD,218.17,218.17,0.0,0,65
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-09,MARSONS,123.67,123.67,0.0,0,68
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-09,AHCL,15.18,15.18,0.0,0,65
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-09,UNIPARTS,640.5,640.5,0.0,0,67
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-11,VISAKAIND,75.15,75.15,0.0,1,55
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-11,POLYCAB,9523.5,10083.0,5.87,1,55
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-12,LUPIN,2276.3,2351.6,3.31,0,67
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-12,NEULANDLAB,16973.0,17345.0,2.19,1,57
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-13,BORORENEW,544.6,598.25,9.85,1,66
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-13,BAJAJ-AUTO,10063.0,10066.0,0.03,0,68
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-13,RBLBANK,365.85,378.85,3.55,0,65
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-13,APTUS,271.7,269.75,-0.72,0,65
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-14,CANFINHOME,862.3,885.35,2.67,1,60
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-14,KRBL,366.8,384.95,4.95,1,59
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-14,CERA,6144.0,6448.0,4.95,1,60
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-14,CEATLTD,3334.3,3450.0,3.47,1,60
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-15,OSWALPUMPS,423.25,423.25,0.0,1,59
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-15,DENORA,806.5,806.5,0.0,1,55
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-15,COFORGE,1404.0,1463.3,4.22,0,66
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-15,LTFOODS,379.7,383.0,0.87,1,58
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-15,AVTNPL,72.6,72.6,0.0,1,65
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-16,CHAMBLFERT,489.0,484.2,-0.98,1,63
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-16,JAMNAAUTO,128.1,132.37,3.33,0,67
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-16,WABAG,1756.2,1756.2,0.0,0,65
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-16,NBCC,109.3,111.45,1.97,0,65
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-17,UJJIVANSFB,57.08,57.27,0.33,0,65
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-18,PRESTIGE,1507.9,1497.3,-0.7,0,66
2026-06-20,scan_manual_1781976982_158770,R1.0,13,2026-06-18,KAJARIACER,1149.2,1170.4,1.84,1,67
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-09,MARSONS,123.67,116.99,-5.4,0,68
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-09,SHANTIGOLD,218.17,219.48,0.6,0,65
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-09,AHCL,15.18,15.18,0.0,0,65
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-09,VGL,73.39,73.39,0.0,0,67
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-11,VISAKAIND,75.15,75.15,0.0,1,55
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-11,POLYCAB,9523.5,10083.0,5.87,1,55
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-12,LUPIN,2276.3,2351.6,3.31,0,67
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-12,NEULANDLAB,16973.0,16973.0,0.0,1,57
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-13,BORORENEW,544.6,598.25,9.85,1,66
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-13,RBLBANK,365.85,378.85,3.55,0,65
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-13,APTUS,271.7,269.75,-0.72,0,65
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-13,BAJAJ-AUTO,10063.0,10066.0,0.03,0,68
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-14,CEATLTD,3334.3,3450.0,3.47,1,60
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-14,CERA,6144.0,6144.0,0.0,1,60
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-14,KRBL,366.8,384.95,4.95,1,59
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-14,CANFINHOME,862.3,885.35,2.67,1,60
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-15,AVTNPL,72.6,72.6,0.0,1,65
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-15,OSWALPUMPS,423.25,422.9,-0.08,1,59
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-15,LTFOODS,379.7,383.0,0.87,1,58
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-16,NBCC,109.3,111.45,1.97,0,65
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-16,CHAMBLFERT,489.0,484.2,-0.98,1,63
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-16,JAMNAAUTO,128.1,132.37,3.33,0,67
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-17,UJJIVANSFB,57.08,57.27,0.33,0,65
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-18,KAJARIACER,1149.2,1170.4,1.84,1,67
2026-06-22,scan_manual_1782111162_ebaa00,R1.0,15,2026-06-18,PRESTIGE,1507.9,1497.3,-0.7,0,66
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-09,AHCL,15.18,15.18,0.0,0,65
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-09,VGL,73.39,73.39,0.0,0,67
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-09,MARSONS,123.67,116.99,-5.4,0,68
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-09,SHANTIGOLD,218.17,219.48,0.6,0,65
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-11,POLYCAB,9523.5,10083.0,5.87,1,55
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-11,VISAKAIND,75.15,75.15,0.0,1,55
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-12,LUPIN,2276.3,2351.6,3.31,0,67
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-12,NEULANDLAB,16973.0,16973.0,0.0,1,57
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-13,BORORENEW,544.6,598.25,9.85,1,66
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-13,RBLBANK,365.85,378.85,3.55,0,65
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-13,APTUS,271.7,269.75,-0.72,0,65
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-13,BAJAJ-AUTO,10063.0,10066.0,0.03,0,68
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-14,CANFINHOME,862.3,885.35,2.67,1,60
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-14,CERA,6144.0,6144.0,0.0,1,60
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-14,KRBL,366.8,384.95,4.95,1,59
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-14,CEATLTD,3334.3,3450.0,3.47,1,60
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-15,OSWALPUMPS,423.25,422.9,-0.08,1,59
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-15,AVTNPL,72.6,72.6,0.0,1,65
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-15,LTFOODS,379.7,383.0,0.87,1,58
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-16,JAMNAAUTO,128.1,132.37,3.33,0,67
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-16,NBCC,109.3,111.45,1.97,0,65
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-16,CHAMBLFERT,489.0,484.2,-0.98,1,63
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-17,UJJIVANSFB,57.08,57.27,0.33,0,65
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-18,PRESTIGE,1507.9,1497.3,-0.7,0,66
2026-06-22,scan_manual_1782112990_716a02,R1.0,15,2026-06-18,KAJARIACER,1149.2,1170.4,1.84,1,67
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-09,AHCL,15.18,15.18,0.0,0,65
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-09,VGL,73.39,73.39,0.0,0,67
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-09,SHANTIGOLD,218.17,219.66,0.68,0,65
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-09,MARSONS,123.67,119.0,-3.78,0,68
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-11,VISAKAIND,75.15,75.15,0.0,1,55
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-11,POLYCAB,9523.5,10014.5,5.16,1,55
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-12,NEULANDLAB,16973.0,16973.0,0.0,1,57
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-12,LUPIN,2276.3,2343.0,2.93,0,67
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-13,RBLBANK,365.85,378.2,3.38,0,65
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-13,BORORENEW,544.6,603.9,10.89,1,66
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-13,BAJAJ-AUTO,10063.0,10173.0,1.09,0,68
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-13,APTUS,271.7,269.05,-0.98,0,65
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-14,CANFINHOME,862.3,886.9,2.85,1,60
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-14,CEATLTD,3334.3,3529.9,5.87,1,60
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-14,KRBL,366.8,387.0,5.51,1,59
2026-06-22,scan_manual_1782113878_c924d8,R1.0,15,2026-06-14,CERA,6144.0,6144.0,0.0,1,60
